CPU_Total,CPU_P1,CPU_P2,CPU_P3,CPU_P4,Disk_wrVolume,Disk_wraccessVolume,Load_1min,Load_5min,Load_15min,Mem_Avail,Mem_freeTotal,Ping_Time(ms),Ping_Min(ms),Ping_Max(ms),Ping_PacketLoss,Traffic_inVolume,Traffic_outVolume,Class
2.0,2.6667,1.0,1.1667,5.0,97492.1802,11.2012,0.1517,0.2033,0.3233,6982326272.0,7879236949.0,8.5,7.3333,10.6667,0.0,923011.977,931573.705,TVM
30.5,10.0,1.0,100.0,11.5,16384.0,3.0,1.175,1.2417,1.2,70434816.0,1331737941.0,939.64,539.8,1423.8,0.0,2767680.416,719470.4128,WSKwL
1.0,1.0,1.0,1.0,1.0,13914.112,2.598,0.0,0.0,0.0,6976612352.0,7886657536.0,12.5333,8.1667,24.6667,0.0,913036.7742,921252.8558,NTS
5.0,9.8333,4.8333,3.0,3.1667,3086925.659,34.7965,0.1686,0.2229,0.1557,6107869184.0,7885515435.0,922.2667,337.5,1865.8333,0.0,2857323.532,819368.8335,TWMwL
5.0,9.8333,2.6667,4.3333,2.6667,16384.0,3.0,0.2367,0.1917,0.1333,7065812992.0,7925704021.0,774.84,8.2,2017.6,0.0,2733377.301,771647.0051,NTSwL
5.1667,10.0,2.0,4.8333,4.1667,4840318.575,38.8051,0.2383,0.2133,0.1217,1923751936.0,7852944725.0,1286.5,612.0,2097.1667,0.0,2844786.0,761619.4839,TWMwL
5.0,9.8333,3.3333,3.1667,3.1667,13976.4821,2.4122,0.1367,0.075,0.02,7114686464.0,7932205739.0,1202.3667,443.0,2085.1667,0.0,2764816.941,765015.7745,NTSwL
14.8333,13.6667,10.1667,10.6667,24.5,328758.8532,39.3228,0.5167,0.4633,0.3483,7002021888.0,7887192747.0,1228.2333,712.1667,1826.6667,0.0,2924923.061,778941.8604,TVMwL
1.0,1.0,1.0,1.0,1.0,13107.2,2.2,0.0033,0.02,0.065,6977751040.0,7888745131.0,11.9,7.8333,18.6667,0.0,922645.0623,931793.1055,NTS
1.0,1.0,1.0,1.0,1.0,2592689.278,73.399,0.0,0.0633,0.1183,72488960.0,7850190165.0,8.9,7.6667,11.6667,0.0,914027.4234,921971.0,TWM
6.0,11.0,4.0,5.4286,3.0,5896727.193,39.8611,0.31,0.33,0.2183,2627536896.0,7805528747.0,913.0667,245.6667,2232.5,0.0,2779042.362,716660.0542,TSKwL
1.0,1.0,1.0,1.0,1.0,2115256.402,33.0014,0.0483,0.0383,0.1017,372963328.0,7848148309.0,9.5667,8.0,12.5,0.0,924132.1021,931880.0,TWM
6.0,11.8333,3.6667,5.0,2.3333,13618.7005,2.3249,0.2517,0.0933,0.0283,6932160512.0,7875096576.0,1073.3333,259.1667,2107.0,0.0,2667528.762,701975.7328,NTSwL
5.0,9.8333,2.6667,4.3333,3.1667,5076137.177,38.1674,0.2583,0.17,0.0933,6051641344.0,7848794112.0,1158.3,891.1667,1671.8333,0.0,2757246.265,791498.6823,TWMwL
24.3333,1.0,2.0,93.6667,1.5,2146304.0,37.0,0.985,1.0717,1.12,4116917589.0,5914071723.0,9.0333,8.0,10.3333,0.0,913109.0018,921668.191,WSK
3.1667,3.3333,3.5,3.0,3.1667,131076.1001,16.6004,0.415,0.62,0.6267,7026524160.0,7886036992.0,10.2,7.5,17.5,0.0,915312.5852,921714.1952,TVM
6.0,11.1667,4.3333,5.5,2.3333,5532509.921,40.807,0.1967,0.195,0.12,2430257152.0,7805988864.0,1090.7,569.1667,1659.8333,0.0,2838392.798,761216.4398,TSKwL
1.0,1.0,1.0,1.0,1.0,2093047.8,33.0,0.0,0.0483,0.0817,4714498048.0,7848977067.0,8.4667,7.8333,9.8333,0.0,923037.3654,931846.979,TWM
6.0,11.0,3.2,5.6,3.2,5176225.793,42.0673,0.2783,0.245,0.1917,4007189163.0,7805469355.0,1080.6333,591.8333,2075.1667,0.0,2857610.444,768270.4891,TSKwL
2.0,1.0,1.0,6.6667,1.0,82338.2102,11.9009,0.0183,0.0317,0.1433,6924195840.0,7864292693.0,8.0333,7.1667,10.3333,0.0,913303.2703,921664.0,TVM
6.0,11.1667,2.6667,7.0,3.0,6025540.06,43.5794,0.4633,0.3567,0.2433,222286506.7,7800883883.0,1457.9,660.1667,2181.8333,0.0,2865094.116,720786.2109,TSKwL
5.2,10.0,4.4,2.6,4.0,3795305.363,36.7158,0.1583,0.1817,0.1733,1449838592.0,7851763712.0,1163.5,705.5,1811.3333,0.0,2854291.985,751521.5844,TWMwL
14.5,12.3333,14.8333,16.0,14.0,343547.4839,37.6206,0.6817,0.3183,0.1967,6910971904.0,7857533611.0,848.7667,206.6667,2036.1667,0.0,2952566.907,813103.5994,TVMwL
13.3333,18.0,11.0,9.0,15.1667,423095.9894,42.5865,0.844,0.712,0.468,7040834219.0,7890855253.0,1087.6333,613.1667,1984.5,0.0,2615607.2,683503.9745,TVMwL
1.0,1.0,1.0,1.0,1.0,16384.0,3.0,0.0283,0.02,0.01,7118610432.0,7934143147.0,9.8667,7.8333,13.6667,0.0,922522.5,931755.4,NTS
2.0,5.0,1.0,3.0,0.6667,137216.0,16.5,0.0817,0.0967,0.1483,6964330496.0,7876937728.0,9.5667,7.1667,14.1667,0.0,878382.9,886731.6,TVM
2.0,1.3333,4.1667,2.3333,1.6667,115100.0601,13.7003,0.0617,0.0883,0.22,6941163520.0,7869334869.0,8.5667,7.1667,11.0,0.0,923770.3631,932052.3631,TVM
4.8333,9.8333,2.3333,5.6667,1.6667,17663.8801,3.2083,0.224,0.09,0.03,6976061440.0,7887171584.0,1053.6583,640.1667,1720.5,3.3333,2595270.669,768174.7928,NTSwL
29.6667,12.1667,28.6667,48.1667,28.8333,5234958.46,43.0781,1.3217,1.135,0.975,4577683456.0,6240290816.0,1360.9,629.0,2361.1667,0.0,2836040.559,726559.5533,WSKwL
1.0,1.0,1.0,1.0,0.6667,1309190.663,28.6006,0.04,0.055,0.09,795183104.0,7851540480.0,10.0667,7.6667,15.6667,0.0,873009.6339,881430.7132,TWM
1.3333,1.0,1.3333,2.0,1.0,2127464.04,33.4004,0.0517,0.0317,0.0717,2259304448.0,7806392320.0,9.5667,7.6667,14.8333,0.0,922379.4747,931945.9949,TSK
2.0,5.5,1.6667,1.3333,0.8333,124122.3303,17.2012,0.0467,0.2,0.33,6999052288.0,7889423701.0,8.9,7.3333,13.6667,0.0,914440.6685,922699.8244,TVM
32.0,26.1667,30.1667,71.0,1.0,293912.0,48.252,1.47,1.3867,1.3183,89025194.67,3154971989.0,1131.5429,405.4286,2224.4286,0.0,2780837.785,709537.2082,WSKwL
1.0,1.0,1.0,1.0,1.0,16384.0,3.0,0.025,0.0233,0.085,6975463424.0,7886415189.0,11.3,7.8333,21.5,0.0,922248.8,931718.0,NTS
1.0,1.0,1.0,1.0,1.0,16384.0,3.0,0.0,0.005,0.06,6962561024.0,7889446229.0,12.9,8.0,27.1667,0.0,922253.8206,931731.1287,NTS
5.5,10.3333,3.3333,5.0,3.0,5276347.217,42.217,0.2433,0.2617,0.2033,71094272.0,7806169771.0,311.5667,8.3333,628.6667,0.0,1751636.527,901372.299,TSK
6.0,10.8,3.4,5.6,2.6,5108736.117,38.8949,0.2467,0.26,0.1633,1713743872.0,7806980779.0,646.6,311.3333,1374.5,0.0,2836887.724,771297.4815,TSKwL
5.6667,10.8333,4.6667,2.8333,3.1667,16384.0,3.0,0.1186,0.0357,0.01,6934212608.0,7876143787.0,1520.0,719.5,2307.8333,0.0,2650149.385,711979.225,NTSwL
26.0,2.0,100.0,1.0,1.0,2139869.094,35.8007,1.0483,1.0133,1.065,75279701.33,2117987669.0,11.8,8.1667,20.6667,0.0,913874.8855,921499.6693,WSK
1.0,1.0,1.0,1.0,1.0,16384.0,3.0,0.0,0.0033,0.0133,7117965312.0,7932405760.0,9.4333,7.5,14.3333,0.0,912361.7495,921718.6856,NTS
5.2,9.8,2.6,4.2,3.6,3154665.828,31.3974,0.41,0.135,0.045,143163392.0,7853650603.0,1288.2333,702.3333,2265.3333,0.0,2781176.601,724053.1667,TWMwL
32.0,25.6667,1.0,1.0,100.0,4454708.997,40.7563,1.39,1.465,1.3467,1759621120.0,4430085461.0,803.1667,164.1667,2255.1667,0.0,2751456.053,674630.9355,WSKwL
1.0,1.0,1.0,1.0,0.6667,2299356.637,32.3984,0.0383,0.145,0.1733,5135130624.0,7848458923.0,9.3,7.5,12.8333,0.0,922725.6401,931758.8123,TWM
1.5,1.6667,1.6667,1.5,1.0,2129307.438,32.4118,0.0433,0.105,0.15,3940700160.0,7805532160.0,9.0333,7.6667,10.6667,0.0,924071.0255,931728.5018,TSK
6.0,11.1667,2.8333,6.1667,2.6667,16384.0,3.0,0.285,0.275,0.1783,6976724992.0,7887970304.0,690.8333,263.0,1363.3333,0.0,2580016.96,734103.6563,NTSwL
1.0,1.0,1.0,1.0,0.5,2569438.02,34.0028,0.0,0.01,0.06,5445517312.0,7885839019.0,9.4667,8.0,13.1667,0.0,921026.5097,929695.3802,TWM
13.8333,13.6667,14.8333,15.6667,11.1667,281999.0965,31.4761,0.6083,0.6517,0.4283,7045476352.0,7892183723.0,1284.2,863.5,2008.0,0.0,2696492.083,764427.7287,TVMwL
2.3333,3.0,1.6667,3.6667,1.8333,115093.9099,14.3994,0.1067,0.1283,0.1833,6991783936.0,7884742656.0,8.5667,7.0,12.8333,0.0,922812.9369,931839.2793,TVM
2.8333,2.8333,3.6667,2.3333,2.0,77877.3013,8.5065,0.055,0.1717,0.3467,6988161024.0,7882919253.0,8.3667,7.0,12.0,0.0,914100.6492,922361.3245,TVM
5.5714,10.1429,3.7143,4.4286,3.1429,5969588.583,42.5119,0.235,0.1067,0.0683,72643925.33,7804913664.0,903.8,196.8333,2280.3333,0.0,2772519.21,705414.7238,TSKwL
14.0,14.3333,8.8333,14.0,18.8333,617830.3949,57.7825,0.705,0.6333,0.5217,6947057664.0,7872673792.0,797.8857,184.5714,2001.1429,0.0,2801023.639,744321.9277,TVMwL
5.0,10.0,3.0,4.3333,2.5,16384.0,3.0,0.175,0.195,0.155,7114958848.0,7929655979.0,1066.2333,499.1667,1783.3333,0.0,2637405.703,740670.9505,NTSwL
1.3333,1.1667,1.1667,2.0,1.0,2125824.0,32.0,0.0417,0.0267,0.05,855232512.0,7800738475.0,8.9333,7.8333,10.5,0.0,923421.2,931909.4,TSK
3.0,2.3333,2.5,3.8333,3.0,81920.0,10.0,0.0483,0.445,0.6,6993552725.0,7883069440.0,9.1333,7.3333,11.5,0.0,923265.2971,931683.5855,TVM
6.0,11.0,3.3333,5.6667,3.1667,6337879.284,40.8852,0.19,0.1167,0.0867,2220845056.0,7805204480.0,1046.8333,341.5,1742.6667,0.0,2817089.468,763635.6366,TSKwL
1.8333,1.6667,1.5,1.8333,1.0,2131157.41,34.0012,0.0633,0.055,0.1183,72955904.0,7807920811.0,9.3333,8.1667,12.0,0.0,918693.1982,927704.4208,TSK
1.0,1.0,1.0,1.0,1.0,13516.8,2.3,0.0,0.0833,0.1433,7115696128.0,7933483008.0,9.2,7.5,13.0,0.0,923474.5,931764.6,NTS
2.0,1.0,1.0,1.0,6.0,148280.1201,20.9009,0.06,0.1767,0.3617,6914166784.0,7859054592.0,8.5667,7.0,12.0,0.0,923227.1762,932005.6671,TVM
1.0,1.0,0.8333,1.0,1.0,6568.3604,1.4024,0.0283,0.0433,0.0817,6935535616.0,7871582208.0,25.1,9.5,51.3333,0.0,921932.3059,931427.5393,NTS
2.0,1.0,2.0,2.0,1.0,2048824.12,35.6006,0.0267,0.06,0.08,75001856.0,7802744149.0,10.4333,7.8333,15.6667,0.0,912840.7587,921532.7399,TSK
1.5,1.5,1.5,1.3333,1.0,2152035.94,37.5996,0.0133,0.04,0.07,2968842240.0,7805871445.0,9.7333,8.1667,14.1667,0.0,923238.6,931868.0,TSK
2.3333,2.3333,2.8333,1.0,3.8333,144184.1201,15.6006,0.0267,0.22,0.425,7044653056.0,7893240491.0,12.8333,8.3333,20.0,0.0,922941.4535,931793.6336,TVM
6.0,11.4286,2.4286,5.5714,4.2857,5780371.753,75.5848,0.1767,0.23,0.1817,72146944.0,7804846763.0,948.5333,164.6667,2190.3333,0.0,2847146.487,711576.2793,TSKwL
4.5,9.5,1.8333,4.1667,3.1667,4729788.372,38.489,0.1957,0.2071,0.1471,5503588352.0,7884132352.0,1181.92,593.2,2329.6,0.0,2638212.844,666457.0325,TWMwL
14.0,17.5,11.3333,10.8333,16.5,297273.5684,34.7074,0.5883,0.6317,0.525,6978174976.0,7878754987.0,1287.1,980.5,1586.0,0.0,2892278.466,796988.7627,TVMwL
12.6667,13.3333,14.8333,11.8333,11.5,648495.1481,58.6767,0.3867,0.4617,0.47,6939240448.0,7869032448.0,1115.6667,389.1667,1995.3333,0.0,2744591.462,735608.2815,TVMwL
5.2,10.0,3.0,4.2,4.0,4257435.563,33.9052,0.28,0.275,0.2017,1042903040.0,7852368555.0,989.3667,496.3333,1523.0,0.0,2915278.649,813637.4609,TWMwL
2.0,1.0,1.0,1.0,7.0,90119.395,11.0009,0.3133,0.215,0.295,6980937728.0,7879506603.0,8.7,7.1667,11.6667,0.0,913162.0551,921368.96,TVM
1.8333,3.0,1.5,1.1667,1.3333,13115.392,2.202,0.044,0.01,0.004,6935633920.0,7876927488.0,808.64,362.8,1269.4,0.0,1917600.74,800486.4162,NTSwL
26.0,1.0,0.0,100.0,1.0,16384.0,3.0,1.06,1.2067,1.24,72957952.0,1653484203.0,10.6,7.8333,16.0,0.0,913212.4486,921665.7682,WSK
1.0,1.0,1.0,1.0,2.0,2419866.779,32.7998,0.0767,0.04,0.0467,1326166016.0,7804819456.0,11.4667,7.8333,19.1667,0.0,915099.2,921827.3,TSK
32.0,26.1667,97.3333,3.8333,1.0,7000.0,1.4727,1.47,1.354,1.166,80592896.0,1525448021.0,1398.7667,831.3333,2040.0,0.0,2895824.363,794132.7353,WSKwL
5.0,9.5,3.1667,4.3333,2.5,4596474.459,37.7908,0.1617,0.2283,0.195,6674515968.0,7857943893.0,544.05,8.5,1910.1667,3.3333,2622860.617,652240.0922,TWMwL
6.0,11.2,3.2,6.2,2.4,5087851.433,42.2193,0.2917,0.195,0.18,72527189.33,7803870549.0,1217.3667,531.3333,1748.8333,0.0,2873718.462,774709.0485,TSKwL
11.1667,1.6667,2.6667,36.3333,3.8333,2234566.855,34.003,0.1883,0.2733,0.3917,5652289536.0,7012999851.0,8.0,7.1667,8.8333,0.0,919085.2186,927585.7784,WSK
5.0,9.6667,2.5,4.8333,3.3333,5028118.432,39.1709,0.1583,0.1783,0.1317,72469162.67,7850106880.0,1018.0667,489.0,1841.1667,0.0,2804090.917,760647.176,TWMwL
2.3333,4.3333,2.5,2.1667,1.0,116314.0874,12.6982,0.0217,0.105,0.2067,7004602368.0,7889250304.0,12.1,7.1667,29.8333,0.0,986447.6593,993932.7723,TVM
1.0,1.0,1.0,0.1667,1.0,2105344.0,32.0,0.0,0.01,0.0133,5916895232.0,7849783296.0,8.4,7.8333,9.6667,0.0,919320.8829,926664.8509,TWM
13.3333,12.6667,12.8333,10.8333,18.0,309368.8413,34.8625,0.505,0.4883,0.3683,6973345792.0,7875920555.0,1167.6667,489.0,1888.5,0.0,2704865.981,740614.1392,TVMwL
4.8333,9.5,2.1667,2.5,4.8333,28672.0,5.0,0.1433,0.19,0.1533,7114205184.0,7929393835.0,491.2286,148.4286,1225.4286,0.0,2714135.138,750968.9718,NTSwL
5.0,9.1667,3.6667,4.8333,2.1667,3946423.337,35.6594,0.1567,0.1017,0.0367,3210765107.0,7853744128.0,1079.56,618.6,1948.8,0.0,2767635.748,736040.5051,TWMwL
6.0,11.4,3.0,5.4,3.6,6147703.726,41.9362,0.2567,0.19,0.1167,71596032.0,7801888768.0,1248.9,628.1667,1926.0,0.0,2869041.422,768565.6491,TSKwL
11.6667,11.3333,14.0,10.5,10.1667,194532.6085,25.6956,0.6333,0.7317,0.65,7045255168.0,7893600939.0,578.4,409.0,753.1429,0.0,1790909.095,924529.4409,TVM
2.0,1.0,1.0,2.0,2.0,2003769.341,30.201,0.0367,0.1117,0.15,71186432.0,7802454016.0,9.4,7.6667,13.6667,0.0,912675.5495,921608.7748,TSK
1.0,1.0,1.0,1.0,1.0,15153.97,2.6997,0.0067,0.02,0.0533,7066841088.0,7926433792.0,10.4667,7.8333,16.3333,0.0,924429.6,931815.2,NTS
6.0,11.1667,2.0,7.1667,2.1667,5952852.637,40.5554,0.2717,0.25,0.1567,790887765.3,7801126229.0,1269.8667,383.5,2010.3333,0.0,2874919.431,769122.5276,TSKwL
26.0,1.0,1.0,3.3333,97.6667,2131970.075,35.0,1.2217,1.115,1.13,822429696.0,3757502464.0,9.8667,8.1667,12.6667,0.0,912244.9742,921600.9658,WSK
26.0,1.0,1.0,1.0,100.0,10221.5495,1.997,1.1283,1.3483,1.2983,1289160021.0,4145580715.0,8.7,7.5,10.1667,0.0,918760.4571,927815.7928,WSK
6.0,11.3333,2.8333,6.5,2.5,303104.0,53.0,0.1686,0.24,0.1771,6979125248.0,7887703381.0,867.1143,8.4286,2903.4286,0.0,2656144.647,649628.183,NTSwL
12.6667,15.5,13.5,9.0,12.5,293641.3683,36.9203,0.4917,0.4783,0.345,6968315904.0,7878202027.0,1041.5667,331.5,2018.3333,0.0,2757450.125,729627.3684,TVMwL
26.0,1.0,1.0,1.0,100.0,2342519.62,36.0028,1.0,1.005,1.035,72705365.33,1202008064.0,10.5333,8.0,19.1667,0.0,922936.0,931826.0,WSK
1.0,1.0,1.0,1.0,1.0,2261001.84,61.0016,0.01,0.085,0.145,5128335360.0,7847541419.0,9.0,7.8333,11.6667,0.0,917260.6828,921491.9887,TWM
1.5,2.1667,1.0,1.8333,1.0,7782.4,1.6,0.025,0.005,0.0017,91224064.0,7851644928.0,504.2667,107.1667,1053.8333,0.0,2014965.922,774363.3406,NTSwL
5.6667,10.8333,2.5,3.3333,5.0,5623206.931,39.9417,0.22,0.0983,0.03,323559424.0,7852232704.0,1408.2667,907.0,1870.5,0.0,2914404.56,775015.8152,TWMwL
32.0,27.6667,1.0,100.0,1.0,5850605.991,40.2471,1.4967,1.5033,1.3683,227351893.3,3366598656.0,1347.4286,734.1429,2027.7143,0.0,2801481.565,730447.5194,WSKwL
5.3333,10.1667,2.1667,4.5,4.3333,5705431.849,39.9525,0.2667,0.2133,0.1167,3354832896.0,7850715136.0,842.6333,471.3333,1407.3333,0.0,2861200.586,792490.7513,TWMwL
1.0,1.0,1.0,1.0,1.0,2085473.91,30.6032,0.005,0.0433,0.09,5536359083.0,7848579755.0,10.3,7.6667,17.8333,0.0,912758.0,921580.0,TWM
13.5,15.6667,10.0,9.5,17.8333,481651.922,47.6427,0.79,0.675,0.4483,6974623744.0,7876051627.0,592.7667,148.5,1360.8333,0.0,2750047.955,770886.2391,TVMwL
13.0,16.5,12.3333,12.0,11.5,307933.6691,34.3501,0.725,0.7617,0.6717,7008079872.0,7887239168.0,1232.0333,446.6667,2430.1667,0.0,2743342.444,725236.5516,TVMwL
13.0,14.8333,11.0,14.0,11.6667,286438.4607,32.2121,0.59,0.5617,0.4933,6973667328.0,7875524608.0,864.5667,150.1667,1918.3333,0.0,2701159.775,757591.5688,TVMwL
26.0,1.0,1.0,1.0,100.0,15161.7405,2.7016,1.0183,1.01,1.0117,74900821.33,1739197099.0,10.8333,8.3333,16.0,0.0,912904.3678,921494.0448,WSK
1.5,1.0,2.0,1.1667,1.3333,2241336.94,35.0008,0.1067,0.0533,0.08,72124416.0,7804210517.0,9.6,7.8333,13.3333,0.0,913408.121,921661.9033,TSK
2.1667,1.0,1.0,6.3333,1.8333,98722.2102,11.5015,0.0433,0.0483,0.1733,6924754944.0,7864872960.0,9.3333,7.1667,13.5,0.0,923412.4955,931990.3351,TVM
26.0,1.0,100.0,1.0,0.8333,2131980.3,33.002,1.005,1.0183,1.0667,1432238080.0,4205800107.0,9.9333,8.0,14.6667,0.0,917095.0841,925639.7958,WSK
5.1667,10.1667,3.0,5.1667,2.3333,5726831.039,37.1014,0.135,0.2033,0.1317,72265045.33,7850558123.0,1306.7333,736.5,1863.8333,0.0,2894799.479,783763.7662,TWMwL
26.0,1.0,1.0,20.3333,80.3333,1167366.163,20.001,1.0,1.0483,1.1533,77660160.0,3066661547.0,8.8,7.5,10.1667,0.0,923353.6,931864.4,WSK
13.5,10.8333,15.8333,8.5,18.3333,306762.1552,34.0696,0.5933,0.6083,0.4667,6918443008.0,7860131157.0,1587.72,1083.2,2194.6,0.0,2684655.625,658316.1563,TVMwL
6.0,11.0,3.3333,6.8333,2.3333,6016116.504,40.519,0.3717,0.2883,0.2033,2841880576.0,7804666539.0,756.4667,362.8333,1144.6667,0.0,2916700.152,815033.2673,TSKwL
1.0,1.0,1.0,1.0,1.0,16384.0,3.0,0.04,0.02,0.02,7083311104.0,7921900203.0,8.8,8.1667,9.8333,0.0,922277.6486,931722.1622,NTS
2.1667,1.0,4.1667,3.3333,1.5,135168.0,15.0,0.0467,0.0917,0.2333,7028404224.0,7888463872.0,8.7333,7.1667,10.8333,0.0,923588.1818,931910.7391,TVM
6.0,11.0,3.0,6.4,2.6,5940942.839,42.1251,0.435,0.2983,0.1767,332495530.7,7800646997.0,1138.9333,423.5,1810.1667,0.0,2852049.519,742814.8693,TSKwL
2.5,2.5,5.5,1.0,1.6667,122880.0,16.0,0.2217,0.1667,0.16,6984682155.0,7881913685.0,8.4,7.1667,11.6667,0.0,923617.7928,931802.0,TVM
5.1667,10.3333,2.6667,4.6667,3.0,5109553.703,40.9664,0.1767,0.0717,0.0183,4456243883.0,7849181867.0,994.5333,336.1667,1845.8333,0.0,2874834.531,783013.018,TWMwL
1.0,1.0,1.0,1.0,1.0,1903820.8,30.6,0.0,0.0,0.0,73892522.67,7849497941.0,8.6333,8.0,9.5,0.0,912973.0,921598.0,TWM
16.6667,6.3333,5.3333,53.0,2.5,1976295.424,34.496,0.8783,1.0183,0.9283,4958242816.0,6507842219.0,10.2333,7.6667,15.1667,0.0,912738.812,921457.1569,WSK
5.0,9.8333,2.6667,5.3333,2.3333,4925580.018,37.793,0.2767,0.2317,0.1617,72248661.33,7849202347.0,588.9667,222.1667,1174.6667,0.0,2755612.277,745154.9536,TWMwL
5.0,10.0,2.4,4.4,3.6,5765680.575,39.7579,0.23,0.1233,0.0433,527372288.0,7851186176.0,488.7333,8.3333,1366.3333,0.0,2817804.294,760556.9545,TWMwL
5.0,10.0,3.3333,3.5,3.6667,16384.0,3.0,0.2233,0.1983,0.1183,88485888.0,7848910848.0,835.2667,219.5,2006.6667,0.0,2858435.92,790371.155,NTSwL
26.0,1.0,100.0,1.0,1.0,13516.8,2.3,1.005,1.135,1.2467,80322560.0,2321303552.0,12.5,8.3333,20.1667,0.0,923647.0731,931683.6456,WSK
5.0,9.8333,2.6667,4.6667,2.8333,14376.6887,2.5099,0.095,0.0783,0.02,7116472320.0,7933080917.0,687.6333,209.6667,1537.8333,0.0,2763361.553,799708.8883,NTSwL
1.0,1.0,1.0,1.0,0.8333,43444.6607,8.8058,0.0383,0.1683,0.2033,6976294912.0,7888693931.0,11.9667,7.8333,24.0,0.0,922355.8488,931760.0,NTS
26.0,1.0,69.8333,29.1667,2.6667,610291.712,15.998,1.0,1.0,1.0367,74294613.33,2114377728.0,10.1667,8.6667,13.3333,0.0,922870.1293,931692.1029,WSK
13.5,12.5,15.8333,9.8333,14.8333,320362.6247,36.0657,0.5667,0.5183,0.3683,6930062541.0,7866334413.0,865.28,15.4,2267.2,8.0,2290238.909,485577.3931,TVMwL
26.0,2.0,1.0,100.0,1.0,2056593.81,31.2042,1.015,1.0383,1.1017,71114752.0,1265139029.0,12.8333,8.3333,20.8333,0.0,923377.5299,931933.5896,WSK
1.6667,1.0,1.5,1.1667,2.0,2121701.043,31.9956,0.1633,0.0667,0.0717,71942144.0,7807151445.0,9.7333,7.6667,12.3333,0.0,923333.1512,931869.1832,TSK
31.0,10.1667,1.0,100.0,12.6667,5904243.802,39.7178,1.2917,1.26,1.1833,69021696.0,1336442197.0,1327.8,787.5,1859.1667,0.0,2840186.704,785833.5657,WSKwL
15.3333,14.5,17.5,13.3333,15.8333,280814.3148,31.4233,1.0267,0.6867,0.4483,6912774144.0,7857089877.0,1080.6,676.3333,1687.5,0.0,2834579.116,765896.4468,TVMwL
31.0,11.3333,11.0,100.0,1.0,13820.0,2.374,1.2867,1.42,1.3567,70723584.0,2985206443.0,1424.12,570.4,2332.8,0.0,2794526.379,726027.9584,WSKwL
30.0,9.5,100.0,10.8333,1.0,5869813.035,42.0399,1.2386,1.2686,1.16,3401592832.0,6074181632.0,1142.7667,782.6667,1735.1667,0.0,2835141.567,771702.2482,WSKwL
1.1667,1.0,1.1667,1.3333,1.6667,1886685.662,32.6006,0.0483,0.0717,0.1217,71969450.67,7803592704.0,9.5667,7.6667,12.3333,0.0,922930.4,931838.0,TSK
6.0,11.1667,3.0,4.8333,4.5,5993011.634,43.4251,0.3033,0.24,0.1867,72686250.67,7802766677.0,1033.2333,211.0,2400.1667,0.0,2932124.045,731658.0857,TSKwL
1.0,1.0,1.0,1.0,0.5,2068467.724,29.998,0.055,0.02,0.07,6587136000.0,7856589483.0,11.9,8.0,21.5,0.0,923672.0,931887.6,TWM
5.0,10.0,2.3333,3.1667,5.0,5134339.295,40.2364,0.1883,0.2317,0.14,71976277.33,7849057621.0,1027.7333,746.3333,1475.6667,0.0,2828633.09,748981.7296,TWMwL
26.0,1.0,1.0,1.0,100.0,2133926.068,34.984,1.0,1.0,1.06,2204952576.0,4652386304.0,8.8333,7.8333,10.8333,0.0,912306.2306,921603.0468,WSK
26.0,1.0,1.0,1.0,100.0,2134003.724,33.998,1.0383,1.0117,1.0683,2159372288.0,4691937963.0,12.9667,8.0,28.0,0.0,923711.2,931869.2,WSK
30.6667,9.8333,1.0,100.0,11.6667,16249.3897,2.9671,1.305,1.2633,1.205,71323648.0,1330136405.0,1310.7667,787.8333,1991.8333,0.0,2890443.288,780659.1096,WSKwL
5.3333,10.0,2.5,6.3333,2.3333,4505889.369,39.3204,0.315,0.2917,0.235,73602389.33,7805657088.0,545.3333,288.5,995.1667,0.0,1883345.8,934158.2765,TSK
2.6667,1.0,2.5,1.0,6.1667,129843.2,15.6,0.1467,0.3633,0.41,6910459904.0,7857569109.0,9.4333,7.3333,13.6667,0.0,922200.7685,930895.8991,TVM
5.1667,10.8333,2.0,5.6667,2.6667,4233011.006,36.4145,0.35,0.285,0.1933,3311970304.0,7852635477.0,1335.8571,435.0,2295.0,0.0,2869839.93,759089.0869,TWMwL
1.6667,1.0,1.6667,2.0,1.0,2134016.0,35.0,0.0467,0.0517,0.0733,74450261.33,7805036544.0,9.6,7.5,12.6667,0.0,920479.6066,928786.3483,TSK
26.0,2.0,1.0,0.8333,100.0,1393483.776,17.804,1.0067,1.0217,1.08,166197248.0,1020144299.0,9.7667,7.5,16.6667,0.0,925421.2392,931823.6336,WSK
13.6667,16.3333,11.8333,15.8333,10.0,296861.2001,32.4321,0.5517,0.6067,0.4483,6915903488.0,7858623147.0,1174.0333,617.0,2070.8333,0.0,2868198.532,750559.2422,TVMwL
12.7143,13.2857,11.2857,15.0,11.1429,319303.1006,36.3972,0.635,0.6267,0.48,6944237568.0,7871556267.0,930.0667,535.8333,1932.5,0.0,2798630.542,769824.1921,TVMwL
26.0,1.0,100.0,2.0,1.0,1645038.062,32.5025,1.0317,1.025,1.08,81616896.0,1521399808.0,10.1333,8.6667,14.6667,0.0,913398.5303,921498.6066,WSK
1.0,1.0,1.0,1.0,1.0,2267439.817,34.9986,0.0,0.0,0.02,1181661184.0,7853083989.0,8.5667,7.5,10.8333,0.0,923547.2483,932068.1105,TWM
