CPU_Total,CPU_P1,CPU_P2,CPU_P3,CPU_P4,Disk_wrVolume,Disk_wrSpeed,Disk_wraccessVolume,Disk_wraccessSpeed,Load_1min,Load_5min,Load_15min,Mem_Avail%,Mem_Avail,Mem_freePhysical%,Mem_freePhysical,Mem_freeTotal%,Mem_freeTotal,Ping_Time(ms),Ping_Min(ms),Ping_Max(ms),Ping_PacketLoss,Traffic_totalVolume,Traffic_totalSpeed,Traffic_inVolume,Traffic_inSpeed,Traffic_outVolume,Traffic_outSpeed,Class
26.0,2.0,1.0,10.5,90.5,2286628.499,38135.8989,35.5956,0.5937,1.0,1.0633,1.1883,1.0,69926912.0,16.0,1315265195.0,17.0,1420118699.0,10.4,8.0,15.3333,0.0,1839605.2,30675.4244,915942.4,15273.3433,923662.8,15402.081,WSK
4.8333,10.0,2.0,3.6667,3.8333,16384.0,273.2488,3.0,0.05,0.3783,0.2817,0.2017,86.0,7068506112.0,95.0,7820016981.0,96.0,7924870485.0,931.7333,352.5,2023.0,0.0,3357912.367,55974.5352,2618250.652,43644.785,739661.7146,12329.7502,NTSwL
1.8333,1.6667,1.5,1.8333,1.0,2324190.943,38755.8937,35.8008,0.597,0.1617,0.1067,0.1417,1.0,73953280.0,94.0,7699752277.0,94.0,7804605781.0,9.4,7.6667,13.6667,0.0,1834980.0,30593.1977,913400.6,15228.4195,921579.4,15364.7783,TSK
1.6667,2.0,1.0,1.6667,1.0,1914499.072,31918.9575,34.105,0.5686,0.015,0.0983,0.1767,1.0,70322176.0,94.0,7702153899.0,94.0,7807007403.0,9.5333,8.0,12.8333,0.0,1854866.873,30935.0713,923122.8517,15395.6446,931744.0208,15539.4266,TSK
2.8333,3.3333,4.1667,3.6667,0.3333,97483.98,1625.2748,11.5996,0.1934,0.1317,0.5167,0.58,86.0,7044997120.0,95.0,7788548779.0,95.0,7893402283.0,11.9667,7.8333,18.1667,0.0,1838936.788,30664.2786,915348.1592,15263.4344,923588.6286,15400.8442,TVM
26.0,1.0,1.0,1.0,100.0,2133517.838,35576.4188,33.9965,0.5669,1.0,1.0,1.03,9.6667,779627178.7,44.0,3627693397.0,45.0,3732546901.0,10.0,8.0,13.8333,0.0,1854382.18,30921.8306,922461.4341,15382.0483,931920.7458,15539.7823,WSK
5.0,10.0,2.0,4.0,4.8333,4915372.708,81950.1952,41.0281,0.684,0.2583,0.225,0.185,1.0,72677376.0,95.0,7746023424.0,95.0,7850876928.0,898.2667,454.6667,1781.1667,0.0,3623441.313,60430.9759,2848272.833,47502.8825,775168.4796,12928.0934,TWMwL
1.0,1.0,1.0,1.0,1.0,2113536.0,35243.2216,35.0,0.5836,0.0,0.015,0.07,69.0,5648616107.0,95.0,7778706773.0,95.0,7883560277.0,8.5667,7.6667,9.8333,0.0,1851164.804,30863.0344,921245.6134,15359.2133,929919.1904,15503.8211,TWM
5.1429,10.1429,1.8571,5.0,4.1429,4961057.308,82725.6513,33.3437,0.556,0.175,0.22,0.18,1.0,72138752.0,95.0,7747164843.0,95.0,7852018347.0,1501.4667,869.1667,2192.0,0.0,3702301.947,61746.1966,2924096.164,48767.4477,778205.7828,12978.7489,TWMwL
1.5,1.1667,1.3333,2.0,1.0,2081419.748,34713.4715,33.9976,0.567,0.0817,0.1417,0.17,1.0,73441280.0,94.0,7698601984.0,94.0,7803455488.0,9.9,7.8333,13.6667,0.0,1855565.536,30941.563,923684.0375,15402.4352,931881.4982,15539.1279,TSK
5.3333,10.1667,3.1667,3.8333,3.8333,5108957.327,85206.0928,38.8009,0.6471,0.2033,0.1733,0.11,30.0,2487356621.0,95.0,7747969024.0,95.0,7852822528.0,1277.7333,734.0,1785.0,0.0,3543896.781,59104.3493,2784165.889,46433.7206,759730.8919,12670.6286,TWMwL
1.8333,1.8333,1.0,2.0,1.0,2119264.66,35344.6408,34.5988,0.577,0.0067,0.0817,0.1333,19.0,1592390315.0,94.0,7699393195.0,94.0,7804246699.0,9.0333,7.5,12.5,0.0,1855040.7,30937.9703,923196.1,15396.8662,931844.6,15541.1041,TSK
26.0,1.0,1.0,1.0,100.0,2139763.088,35680.5584,34.596,0.5769,1.065,1.065,1.0633,1.0,89063424.0,26.0,2126972245.0,27.0,2231825749.0,10.3,7.8333,16.3333,0.0,1844720.186,30765.847,917982.0561,15309.9075,926738.1301,15455.9395,WSK
11.0,1.8333,5.1667,26.0,11.3333,1750521.337,29194.8188,29.9945,0.5002,0.3933,0.33,0.3967,69.0,5643033941.0,84.0,6903037952.0,84.0,7007891456.0,9.1,7.1667,13.6667,0.0,1835438.147,30605.9388,913865.3724,15238.7089,921572.7748,15367.2299,WSK
26.0,2.0,1.0,0.8333,100.0,2148345.85,35811.7328,33.4985,0.5584,1.0183,1.025,1.0717,1.0,84129792.0,33.0,2713414997.0,34.0,2818268501.0,9.2,8.0,11.0,0.0,1855505.169,30935.398,923556.2384,15397.7366,931948.9309,15537.6614,WSK
26.0,2.0,1.0,1.1667,99.8333,2134016.0,35584.7257,34.0,0.567,1.0017,1.075,1.1767,27.0,2212243456.0,56.0,4613107029.0,57.0,4717960533.0,9.2667,8.1667,11.0,0.0,1835130.994,30600.817,913558.2192,15233.5871,921572.7748,15367.2299,WSK
1.0,1.0,1.0,1.0,1.0,16384.0,273.2033,3.0,0.05,0.0,0.01,0.06,85.0,6977665024.0,95.0,7783812437.0,95.0,7888665941.0,10.3,8.0,16.0,0.0,1833273.856,30574.9476,911913.7986,15208.7024,921360.0577,15366.2451,NTS
5.1667,10.0,2.0,6.0,2.8333,4047758.629,67485.1389,32.1899,0.5367,0.2083,0.195,0.1783,1.0,81067349.33,95.0,7745694379.0,95.0,7850547883.0,608.7,279.3333,1287.8333,0.0,3436214.347,57298.8886,2702506.983,45064.3152,733707.3639,12234.5734,TWMwL
26.0,2.8333,99.1667,0.8333,0.8333,14338.0501,239.0472,2.5005,0.0417,1.0,1.0783,1.1533,1.0,85315584.0,32.0,2618645845.0,33.0,2723499349.0,9.0,8.0,10.8333,0.0,1773575.099,29574.3722,883152.6573,14726.5742,890422.4416,14847.7979,WSK
13.5,15.1667,13.3333,16.6667,8.8333,627251.6344,10457.6798,55.9524,0.9329,0.5817,0.5083,0.3883,84.0,6906312704.0,95.0,7749264725.0,95.0,7854118229.0,1062.1667,588.5,1639.5,0.0,3622578.941,60416.5934,2855531.133,47623.9348,767047.8082,12792.6586,TVMwL
6.0,12.0,2.6667,6.8333,2.6667,6852253.346,114261.3531,82.8537,1.3816,0.3467,0.3417,0.25,1.0,72015189.33,94.0,7700348928.0,94.0,7805202432.0,1426.4333,788.8333,2222.3333,0.0,3654711.952,60952.5009,2898931.077,48347.7498,755780.8749,12604.7511,TSKwL
1.0,1.0,1.0,1.0,0.3333,12288.0,204.9025,2.0,0.0334,0.0,0.0,0.055,87.0,7116675072.0,96.0,7827785728.0,96.0,7932639232.0,8.7667,7.6667,10.0,0.0,1833864.3,30579.6948,912396.9,15214.2221,921467.4,15365.4727,NTS
13.1667,13.6667,10.8333,12.0,15.6667,525112.0,8754.7849,69.2676,1.1548,0.5783,0.4383,0.2617,85.0,6999859200.0,95.0,7781950123.0,95.0,7886803627.0,945.0667,646.1667,1630.8333,0.0,3744881.177,62445.9092,2936539.515,48966.8087,808341.6618,13479.1006,TVMwL
6.0,11.0,4.1667,4.5,3.5,6042790.792,100763.5617,44.1621,0.7364,0.3167,0.2767,0.2283,1.0,71824042.67,94.0,7697430528.0,94.0,7802284032.0,1375.4667,912.1667,1952.8333,0.0,3651144.162,60882.8441,2885098.245,48109.0253,766045.917,12773.8189,TSKwL
1.0,1.0,1.0,1.0,1.0,2121745.186,35380.1098,30.5952,0.5102,0.0133,0.02,0.07,4.0,363989674.7,95.0,7745932629.0,95.0,7850786133.0,8.9667,7.6667,12.1667,0.0,1834276.3,30586.5649,912549.2,15216.7617,921727.1,15369.8032,TWM
1.0,1.0,1.0,1.0,1.0,16384.0,273.2033,3.0,0.05,0.0017,0.0933,0.1383,87.0,7115409408.0,96.0,7826898261.0,96.0,7931751765.0,10.1333,7.8333,14.3333,0.0,1833730.045,30577.4561,912258.045,15211.9067,921472.0,15365.5494,NTS
1.0,1.0,1.0,1.0,1.0,2108755.283,35163.5031,30.4004,0.5069,0.0,0.0183,0.08,62.3333,5118121301.0,95.0,7744188416.0,95.0,7849041920.0,8.7,7.8333,10.6667,0.0,1845494.372,30773.6264,918796.5005,15320.9355,926697.8719,15452.6909,TWM
24.3333,11.8333,28.8333,21.1667,36.5,5736029.207,95648.3109,39.7023,0.662,0.8333,0.9133,0.85,50.6667,4138227712.0,79.0,6484841813.0,79.1667,6589695317.0,669.7,258.8333,1255.6667,0.0,3462140.921,57740.8426,2735051.781,45614.6061,727089.1407,12126.2365,WSKwL
6.0,11.0,3.8571,2.8571,5.1429,7361255.111,122769.4315,42.2042,0.7039,0.1833,0.2067,0.12,10.0,814206976.0,94.0,7696335531.0,94.0,7801189035.0,1114.3333,396.8333,1974.6667,0.0,3412849.446,56899.7907,2720496.698,45356.7305,692352.7483,11543.0602,TSKwL
1.0,1.0,1.0,1.0,1.0,2024344.883,33761.5891,34.2012,0.5704,0.0467,0.0117,0.0283,22.0,1800505344.0,95.0,7745759232.0,95.0,7850612736.0,8.8333,7.6667,11.6667,0.0,1855473.29,30934.8665,923540.3766,15397.4721,931932.9132,15537.3944,TWM
13.6667,18.0,15.6667,10.0,10.5,428581.382,7147.7882,42.946,0.7162,0.7367,0.6383,0.4817,84.0,6911461376.0,95.0,7752314880.0,95.0,7857168384.0,423.7714,7.4286,1770.5714,0.0,3474272.405,57933.5068,2769513.216,46181.6444,704759.1889,11751.8624,TVMwL
5.0,10.0,2.0,4.1667,3.6667,16384.0,273.2488,3.0,0.05,0.1367,0.135,0.07,87.0,7117135872.0,96.0,7826834773.0,96.0,7931688277.0,703.3333,139.8333,1627.6667,0.0,3527591.09,58822.5961,2741529.672,45715.0187,786061.4172,13107.5774,NTSwL
1.0,1.0,1.0,1.0,1.0,15149.8699,252.6663,2.6987,0.045,0.0,0.0,0.03,1.0,91246592.0,95.0,7746822144.0,95.0,7851675648.0,18.3667,8.1667,30.3333,0.0,1833627.0,30580.8372,912113.0,15212.0247,921514.0,15368.8125,NTS
2.1667,3.0,1.1667,1.0,4.8333,85606.4,1427.4871,12.3,0.2051,0.0117,0.035,0.1083,85.0,6981677056.0,95.0,7775584256.0,95.0,7880437760.0,8.2,7.1667,11.1667,0.0,1836978.148,30631.6183,915519.0838,15266.2845,921459.064,15365.3337,TVM
2.3333,1.6667,1.8333,1.3333,5.3333,138854.4,2315.3977,18.2,0.3035,0.37,0.2067,0.2033,84.0,6909331456.0,95.0,7751714133.0,95.0,7856567637.0,9.8667,7.6667,15.0,0.0,1855602.423,30947.3386,923686.4234,15405.0438,931916.0,15542.2949,TVM
1.0,1.0,1.0,1.0,1.0,2136553.962,35632.988,35.4004,0.5904,0.0,0.01,0.06,78.0,6380226560.0,95.0,7750157653.0,95.0,7855011157.0,8.4667,7.3333,10.3333,0.0,1845647.193,30781.3074,918919.3213,15325.539,926727.8719,15455.7684,TWM
1.0,1.0,1.0,1.0,1.0,2015232.0,33598.3995,33.4,0.5569,0.0,0.0,0.02,7.0,560939008.0,95.0,7747234475.0,95.0,7852087979.0,8.7,7.5,11.8333,0.0,1834350.326,30587.7993,912689.6147,15219.1031,921660.7108,15368.6962,TWM
26.0,1.0,100.0,1.0,1.0,16384.0,273.2488,3.0,0.05,1.0,1.0,1.0,1.0,69859328.0,18.0,1439799296.0,19.0,1544652800.0,8.8333,8.0,10.0,0.0,1834473.714,30594.9585,912843.3473,15224.2053,921630.3664,15370.7533,WSK
1.1667,1.0,1.1667,1.0,2.0,2132785.97,35570.1463,33.0,0.5504,0.0583,0.15,0.1917,1.0,72929280.0,94.0,7702266539.0,94.0,7807120043.0,10.9333,7.8333,19.1667,0.0,1834552.4,30586.0687,912895.6,15220.0,921656.8,15366.0687,TSK
1.0,1.0,1.0,1.0,1.3333,86835.2,1448.2188,17.2,0.2869,0.055,0.0567,0.1067,87.0,7085303808.0,95.0,7818393600.0,96.0,7923247104.0,10.1333,7.6667,14.0,0.0,1841208.631,30707.282,918585.709,15319.9751,922622.9216,15387.3069,NTS
13.5,18.6667,8.0,13.3333,13.5,555363.9966,9262.2414,51.197,0.8539,0.5883,0.4767,0.3133,85.0,6976944811.0,95.0,7772156587.0,95.0,7877010091.0,1010.6571,395.5714,2032.5714,0.0,3596716.817,59985.2705,2835071.915,47282.7204,761644.9014,12702.5501,TVMwL
1.0,1.0,1.0,1.0,0.3333,16384.0,273.2488,3.0,0.05,0.0,0.0,0.01,85.0,6933696512.0,95.0,7771228843.0,95.0,7876082347.0,23.5667,8.6667,48.0,0.0,1850246.325,30863.1581,920592.3004,15356.0017,929654.025,15507.1564,NTS
1.3333,1.0,1.3333,2.0,1.0,2114155.935,35259.4385,32.399,0.5403,0.025,0.0683,0.14,1.0,72040448.0,94.0,7698947413.0,94.0,7803800917.0,10.2333,8.1667,13.5,0.0,1855367.9,30933.1094,923487.9,15396.5972,931880.0,15536.5122,TSK
1.0,1.0,1.0,1.0,0.8333,7786.0901,129.8547,1.6006,0.0267,0.0,0.0,0.0433,87.0,7117967360.0,96.0,7826997248.0,96.0,7931850752.0,11.7333,7.8333,20.5,0.0,1836164.539,30612.9466,913315.2342,15226.9962,922849.3045,15385.9504,NTS
1.1667,1.0,2.1667,1.0,1.0,1703111.06,28404.1204,32.799,0.547,0.0817,0.0367,0.065,5.0,394357418.7,94.0,7695597568.0,94.0,7800451072.0,10.1333,8.1667,13.8333,0.0,1834847.3,30596.0864,913200.7,15227.6255,921646.6,15368.4609,TSK
2.0,1.1667,5.5,1.0,2.0,110592.0,1844.4296,14.0,0.2335,0.0833,0.0783,0.1433,85.0,7002050560.0,95.0,7785792853.0,95.0,7890646357.0,8.7333,7.1667,12.5,0.0,1798798.17,29994.967,895475.0039,14932.0494,903323.1664,15062.9176,TVM
12.6667,12.5,17.6667,10.8333,10.3333,302754.8074,5049.2796,33.9835,0.5668,0.4367,0.5183,0.445,85.0,6997467136.0,95.0,7780449621.0,95.0,7885303125.0,805.8,489.8333,1672.3333,0.0,3395211.336,56615.1632,2668782.335,44501.9566,726429.0007,12113.2066,TVMwL
32.0,26.8333,1.0,0.5,100.0,4325401.248,72126.0838,50.0344,0.8343,1.1817,1.2683,1.17,4.0,346144768.0,41.0,3342303232.0,42.0,3447156736.0,1465.2333,917.0,2103.8333,0.0,3483767.905,58091.8443,2746724.656,45801.6451,737043.2494,12290.1993,WSKwL
2.3333,3.1667,4.3333,1.8333,1.0,111411.2,1857.4725,14.4,0.2401,0.0633,0.3133,0.4167,84.0,6916046848.0,95.0,7754561536.0,95.0,7859415040.0,8.7667,7.0,11.6667,0.0,1834796.215,30595.2345,913085.6793,15225.7075,921710.536,15369.527,TVM
1.0,1.0,1.0,1.0,1.0,303509.9099,5061.8731,45.3994,0.7572,0.0083,0.0367,0.0883,86.0,7067627520.0,95.0,7821793963.0,96.0,7926647467.0,10.0333,7.5,15.6667,0.0,1834964.526,30598.0411,913068.2275,15225.4165,921896.2989,15372.6246,NTS
2.0,1.0,2.0,2.0,1.0,2056305.163,34288.8972,34.0018,0.567,0.0767,0.0467,0.06,1.0,74762240.0,94.0,7704466773.0,94.0,7809320277.0,11.1667,8.3333,14.8333,0.0,1854812.133,30929.0001,923129.778,15393.1929,931682.355,15535.8072,TSK
26.0,1.0,1.0,100.0,1.0,2399024.738,40010.4192,37.2084,0.6206,1.05,1.1133,1.1383,40.0,3263746048.0,72.0,5872414720.0,72.0,5977268224.0,8.7,7.1667,11.6667,0.0,1773797.764,29583.0181,882794.2425,14723.0527,891003.5217,14859.9653,WSK
6.0,11.5714,2.7143,6.0,3.4286,5878968.26,98015.4762,40.2883,0.6717,0.3183,0.2383,0.1367,4.0,350149973.3,94.0,7696360107.0,94.0,7801213611.0,1361.3,805.8333,1876.1667,0.0,3692379.293,61570.4401,2907501.717,48482.6033,784877.5753,13087.8368,TSKwL
1.1667,1.0,1.0,2.1667,1.0,2217530.939,36983.5047,37.1992,0.6204,0.08,0.0733,0.13,8.0,648439125.3,94.0,7695835819.0,94.0,7800689323.0,11.6667,7.8333,16.0,0.0,1855684.5,30943.5468,923775.1,15403.9536,931909.4,15539.5931,TSK
26.0,1.0,1.0,100.0,0.8333,20053.1623,334.3866,3.5972,0.06,1.01,1.0317,1.0783,1.0,71243776.0,20.0,1654887083.0,21.0,1759740587.0,11.1,8.1667,16.8333,0.0,1855634.879,30937.5605,923522.4901,15397.1739,932112.3888,15540.3866,WSK
32.0,23.3333,23.0,1.0,80.6667,46090.2972,768.6841,8.2525,0.1376,1.3033,1.2983,1.2083,1.0,73526613.33,33.0,2690486955.0,34.0,2795340459.0,1280.1667,708.3333,1905.1667,0.0,3549671.513,59190.7873,2785788.976,46453.0428,763882.5373,12737.7445,WSKwL
2.0,1.1667,4.1667,1.6667,1.6667,146636.8,2445.1693,17.2,0.2868,0.0483,0.1167,0.265,85.0,6953504768.0,95.0,7771206315.0,95.0,7876059819.0,8.6333,7.3333,11.6667,0.0,1834559.949,30586.1945,912972.6279,15221.2842,921587.3211,15364.9103,TVM
1.0,1.0,1.0,1.0,1.0,16384.0,273.2033,3.0,0.05,0.0083,0.0317,0.0783,85.0,6935363584.0,95.0,7766563499.0,95.0,7871417003.0,29.7667,14.0,54.6667,0.0,1835043.201,30599.353,912835.1433,15221.5298,922208.0573,15377.8232,NTS
4.2857,8.1429,2.8571,4.1429,2.0,4165606.4,69449.9233,36.275,0.6048,0.22,0.195,0.18,12.0,1012756480.0,95.0,7746604373.0,95.0,7851457877.0,506.7,131.1667,1097.6667,0.0,2519178.145,42014.312,1632071.284,27219.3343,887106.8604,14794.9777,TWM
6.0,11.0,2.8333,5.0,4.0,5419739.262,90359.1074,40.5215,0.6756,0.29,0.2233,0.1717,1.0,74260480.0,94.0,7700250624.0,94.0,7805104128.0,1062.6,554.1667,1603.5,0.0,3627897.088,60495.1991,2884664.357,48101.7902,743232.7316,12393.4089,TSKwL
5.0,10.0,1.6667,3.0,5.1667,16384.0,273.2033,3.0,0.05,0.2367,0.155,0.0667,87.0,7085486080.0,95.0,7819270827.0,96.0,7924124331.0,534.8286,160.5714,1127.1429,0.0,3640050.516,60677.6215,2797245.024,46628.5218,842805.4921,14049.0997,NTSwL
1.5,1.0,2.0,1.0,1.0,2122019.107,35378.778,72.8979,1.2154,0.0,0.0,0.0,66.0,5414930432.0,95.0,7780130133.0,95.0,7884983637.0,9.7333,7.6667,15.8333,0.0,1855695.98,30933.4219,923545.1886,15394.9856,932150.7912,15538.4363,TWM
13.8333,13.8333,18.1667,11.0,11.5,588254.6872,9812.4218,54.026,0.9012,0.5383,0.4817,0.3283,85.0,6929604608.0,95.0,7760843922.0,95.0,7865697426.0,741.6833,7.6667,1952.0,6.6667,2846280.347,47453.8237,2324915.036,38761.5044,521365.311,8692.3193,TVMwL
1.0,1.0,1.0,1.0,1.0,135565.312,2260.9292,25.398,0.4236,0.015,0.03,0.015,86.0,7046213632.0,95.0,7803987285.0,95.0,7908840789.0,10.5,8.0,15.5,0.0,1837662.184,30637.9157,914818.1901,15252.0539,922843.9937,15385.8618,NTS
2.0,2.0,1.0,2.0,1.0,2070665.081,34534.1074,32.3972,0.5403,0.1367,0.0667,0.0683,1.0,74158080.0,94.0,7699114667.0,94.0,7803968171.0,9.1667,7.6667,11.6667,0.0,1854966.847,30931.5799,923304.9204,15396.1134,931661.9267,15535.4665,TSK
6.0,11.1667,1.8333,6.0,3.6667,17909.5016,298.5912,3.3724,0.0562,0.146,0.186,0.092,85.0,6941356032.0,95.0,7783912789.0,95.0,7888766293.0,617.1667,93.8333,1686.5,0.0,3301198.241,55047.4944,2589422.86,43178.637,711775.3812,11868.8574,NTSwL
13.8333,14.6667,14.8333,11.5,14.1667,317543.9459,5295.9297,34.2803,0.5717,0.7283,0.7133,0.5717,86.0,7039995904.0,95.0,7786037248.0,95.0,7890890752.0,1212.6,778.0,1739.8333,0.0,3580907.001,59711.6392,2794748.539,46602.4435,786158.4623,13109.1956,TVMwL
1.0,1.0,1.0,1.0,1.0,16384.0,273.2944,3.0,0.05,0.0033,0.1017,0.1433,85.0,6942922752.0,95.0,7785789440.0,95.0,7890642944.0,11.0,7.8333,17.5,0.0,1833278.684,30575.0281,911920.627,15208.8163,921358.0565,15366.2117,NTS
6.0,11.8333,2.8333,5.8333,3.0,5923094.185,98784.0925,40.8283,0.6809,0.2917,0.2517,0.1917,20.0,1632370005.0,94.0,7701221376.0,94.0,7806074880.0,1354.8,952.1667,1878.0,0.0,3574109.107,59598.2843,2835288.482,47278.4473,738820.625,12319.837,TSKwL
26.0,97.5,3.5,0.1667,1.0,289154.6394,4822.459,7.8951,0.1317,1.08,1.0367,1.085,1.0,85000192.0,29.0,2356727125.0,30.0,2461580629.0,11.2,8.5,14.8333,0.0,1855308.968,30937.2848,923336.9796,15396.648,931971.9888,15540.6368,WSK
27.0,5.3333,0.8333,1.0,100.0,3748996.222,62514.5276,36.8549,0.6146,1.0,1.0033,1.0333,13.8333,1110237184.0,47.6667,3892445184.0,48.0,3997298688.0,469.48,279.6,634.4,0.0,2703570.5,45082.0494,1954771.934,32595.8302,748798.5656,12486.2192,WSKwL
5.1429,10.0,2.0,3.7143,5.2857,5697635.614,95008.0976,38.1985,0.637,0.4167,0.255,0.1267,21.0,1731276800.0,95.0,7746650112.0,95.0,7851503616.0,1090.8333,390.6667,1923.0,0.0,3547111.419,59148.0977,2818780.239,47003.1722,728331.1799,12144.9255,TWMwL
31.0,11.0,77.3333,23.6667,11.3333,8032.932,133.9715,1.6408,0.0274,1.2633,1.3,1.2717,1.0,72422058.67,20.0,1618909184.0,21.0,1723762688.0,1197.8667,783.1667,1716.1667,0.0,3596143.85,59975.7146,2827060.724,47149.1115,769083.1257,12826.6032,WSKwL
1.0,1.0,1.0,1.0,1.0,15153.97,252.7347,2.6997,0.045,0.0133,0.04,0.0833,86.0,7065346048.0,95.0,7820025856.0,96.0,7924879360.0,10.7,7.8333,17.5,0.0,1834203.189,30585.3458,912518.3514,15216.2473,921684.8378,15369.0985,NTS
1.0,1.0,1.0,1.0,1.0,16384.0,273.2033,3.0,0.05,0.0,0.1,0.1333,87.0,7085303808.0,95.0,7819323392.0,96.0,7924176896.0,8.6,7.8333,9.3333,0.0,1854278.9,30920.1084,922424.7,15381.4357,931854.2,15538.6727,NTS
12.5,13.3333,17.0,9.0,10.6667,285834.1429,4767.0804,34.242,0.5711,0.7117,0.6983,0.5783,85.0,6946799616.0,95.0,7767721301.0,95.0,7872574805.0,836.8,442.0,1563.1667,0.0,3633759.68,60603.0634,2858811.815,47678.6494,774947.8643,12924.414,TVMwL
2.5,1.3333,4.5,4.1667,0.5,111404.6333,1857.363,11.7996,0.1967,0.2983,0.5917,0.6583,86.0,7038140416.0,95.0,7785384619.0,95.0,7890238123.0,14.1,7.5,25.8333,0.0,1834428.313,30599.3046,913017.2247,15229.6451,921411.0881,15369.6595,TVM
1.0,1.0,1.0,1.0,1.0,2102888.04,35065.6668,29.0,0.4836,0.0433,0.03,0.0417,72.0,5931044864.0,95.0,7745352363.0,95.0,7850205867.0,8.2,7.8333,8.8333,0.0,1855933.97,30952.8681,923855.7638,15407.868,932078.2058,15545.0001,TWM
29.8333,17.3333,50.3333,31.8333,19.1667,4681943.251,78071.4232,36.9674,0.6164,1.1583,1.0367,0.9217,56.1667,4619917312.0,75.0,6166001664.0,76.0,6270855168.0,1317.9429,616.5714,2231.4286,0.0,3677226.208,61317.7623,2899524.182,48349.5778,777702.0259,12968.1845,WSKwL
6.0,11.6667,1.8333,4.5,5.0,9531.2132,158.933,1.6685,0.0278,0.2933,0.1217,0.0433,85.0,6976897024.0,95.0,7785209856.0,95.0,7890063360.0,815.0333,215.1667,1540.1667,0.0,3496967.937,58321.6801,2715004.114,45280.2554,781963.8228,13041.4247,NTSwL
2.3333,1.6667,1.6667,1.0,5.6667,88001.0475,1467.1732,9.9944,0.1666,0.0267,0.06,0.145,85.0,6997262336.0,95.0,7783088811.0,95.0,7887942315.0,9.5333,7.3333,14.3333,0.0,1834932.586,30602.6115,913248.7477,15230.9664,921683.8378,15371.6451,TVM
3.0,2.6667,2.0,4.5,2.3333,69628.3099,1161.246,8.0997,0.1351,0.1167,0.0717,0.1417,85.0,6979346432.0,95.0,7775466837.0,95.0,7880320341.0,9.7667,7.6667,15.8333,0.0,1853771.561,30906.4948,924069.5038,15406.2938,929702.0571,15500.201,TVM
5.0,10.0,2.3333,6.6667,1.8333,3550617.056,59196.6832,30.5965,0.5101,0.1817,0.1917,0.1067,2.0,130171562.7,95.0,7747390805.0,95.0,7852244309.0,1481.0,795.8333,2238.3333,0.0,3546913.442,59154.6605,2806809.371,46811.3638,740104.0705,12343.2967,TWMwL
30.5,10.0,1.0,100.0,11.5,13268.5693,221.2166,2.4929,0.0416,1.3017,1.2117,1.11,1.0,73357312.0,15.0,1240788992.0,16.0,1345642496.0,1251.32,670.8,1848.8,0.0,3433890.782,57260.1431,2719087.809,45340.8005,714802.9733,11919.3426,WSKwL
26.0,2.0,1.0,100.0,0.5,2205681.65,36785.8848,32.998,0.5503,1.0583,1.025,1.0883,2.0,145177258.7,39.0,3188605611.0,40.0,3293459115.0,9.2,8.0,11.6667,0.0,1854953.147,30926.1945,923122.3724,15390.503,931830.7748,15535.6915,WSK
1.0,1.0,1.0,1.0,0.3333,16384.0,273.1577,3.0,0.05,0.0,0.0717,0.1233,86.0,7068593493.0,95.0,7821191168.0,96.0,7926044672.0,9.1,7.5,11.3333,0.0,1833536.2,30564.0307,912064.2,15203.6039,921472.0,15360.4267,NTS
5.0,9.6667,2.1667,4.3333,3.5,16384.0,273.2033,3.0,0.05,0.3083,0.2383,0.1867,86.0,7066628096.0,95.0,7818106197.0,96.0,7922959701.0,983.925,420.3333,1875.0,3.3333,3322403.185,55401.087,2573333.54,42910.3475,749069.6445,12490.7394,NTSwL
13.5,13.1667,8.1667,18.5,13.3333,511606.6158,8532.4652,48.2227,0.8042,0.64,0.3717,0.2183,84.0,6910928896.0,95.0,7752495104.0,95.0,7857348608.0,722.6,211.2,1686.8,0.0,3445220.578,57449.0675,2729153.213,45508.6412,716067.3647,11940.4263,TVMwL
5.0,10.0,2.6667,5.8333,2.1667,5267317.061,87847.1825,39.7624,0.6631,0.18,0.2117,0.17,66.0,5402591232.0,95.0,7743397205.0,95.0,7848250709.0,1277.0,504.8333,1980.1667,0.0,3584183.809,59766.28,2828908.749,47172.0652,755275.0599,12594.2148,TWMwL
32.0,26.5,1.0,1.0,100.0,5399613.594,90038.5792,39.2769,0.6549,1.6267,1.4633,1.2783,23.0,1864095744.0,53.8333,4384837632.0,54.0,4489691136.0,1399.68,651.6,2229.6,0.0,3412039.398,56905.2601,2748198.109,45833.8577,663841.2893,11071.4024,WSKwL
13.1667,11.8333,9.0,12.6667,19.3333,307602.203,5128.4129,35.7359,0.5958,0.8117,0.495,0.2983,84.0,6915908949.0,95.0,7754969771.0,95.0,7859823275.0,1239.85,209.0,2332.25,5.0,3175553.972,52943.5474,2583480.222,43072.3612,592073.7493,9871.1862,TVMwL
1.0,1.0,1.0,1.0,1.0,16384.0,273.2488,3.0,0.05,0.0617,0.0267,0.055,87.0,7116115968.0,96.0,7827240277.0,96.0,7932093781.0,9.4,7.3333,12.8333,0.0,1833474.993,30573.2031,912212.2369,15211.1429,921262.7559,15362.0603,NTS
